Fix Time,Latitude,Longitude,Altitude,Speed,COG (deg),HDOP,VDOP,PDOP,Satellite Count,Time to Fix,Error,Nav. Type,Activity,Battery (V),Charge (V),Solar Current (mA),Temp (C)
2024-01-08T15:11:25.000Z,38.32832,-76.48354,-4,0.06,0,0.85,1.13,1.42,11,19,0,3,62,3.846,1.901,125,31,
2024-01-08T15:41:34.000Z,38.32846,-76.48328,7,0.04,0,0.83,1.24,1.49,12,7,0,3,27,3.842,1.251,67,30,
2024-01-08T16:11:54.000Z,38.32862,-76.48319,37,0.14,0,1.01,1.29,1.64,12,9,0,3,123,3.841,1.33,11,30,
2024-01-08T16:42:05.000Z,38.32944,-76.48342,48,0.18,0,1.2,1.22,1.71,12,9,0,3,12,3.84,1.634,102,30,
2024-01-08T17:12:16.000Z,38.36774,-76.44916,334,20.99,65,0.9,1.02,1.3,12,9,0,3,325,3.875,2.408,752,21,
2024-01-08T17:27:25.000Z,38.38231,-76.44335,90,0.1,0,0.85,1.66,1.96,12,8,0,3,56,3.865,0.742,652,22,
2024-01-08T17:43:38.000Z,38.38248,-76.44415,38,0.76,0,1.2,1.66,2.04,8,72,0,3,956,3.864,0.662,48,30,
2024-01-08T17:57:47.000Z,38.38232,-76.4434,93,0.1,0,0.84,1.39,1.63,12,8,0,3,590,3.858,0.864,11,32,
2024-01-08T18:12:58.000Z,38.38257,-76.44329,71,0.11,0,0.9,1.39,1.63,12,10,0,3,233,3.857,0.319,28,33,
2024-01-08T18:28:20.000Z,38.38285,-76.44354,77,1.09,0,1.01,1.82,2.08,8,21,0,3,609,3.861,0.053,0,32,
2024-01-08T18:43:50.000Z,38.38206,-76.44367,-14,13.15,331,0.94,1.69,1.9,12,29,0,3,1006,3.858,1.572,35,31,
2024-01-08T18:59:23.000Z,38.38203,-76.4439,18,0.79,0,1.41,1.78,2.27,7,32,0,3,246,3.857,0.91,5,35,
2024-01-08T19:14:03.000Z,38.38158,-76.44478,296,19.39,90,0.6,0.99,1.18,12,9,0,3,526,3.875,2.322,425,21,
2024-01-08T19:29:12.000Z,38.39459,-76.39846,232,20.8,79,0.62,1.04,1.21,12,8,0,3,978,3.897,2.396,532,19,
2024-01-08T19:44:21.000Z,38.4033,-76.38808,-4,0.39,0,0.77,1.13,1.34,12,8,0,3,201,3.885,2.219,149,26,
2024-01-08T19:59:32.000Z,38.40416,-76.38541,-14,0.11,0,0.78,1.41,1.61,12,10,0,3,1991,3.88,1.662,131,21,
2024-01-08T20:14:43.000Z,38.40464,-76.38551,-20,0.05,0,0.73,1.3,1.5,12,10,0,3,169,3.883,0.947,171,27,
2024-01-08T20:29:53.000Z,38.40288,-76.38426,-19,0.08,0,0.7,1.08,1.28,12,9,0,3,138,3.879,0.82,36,28,
2024-01-08T20:45:04.000Z,38.40306,-76.38415,-60,0.09,0,0.78,1.14,1.39,12,10,0,3,30,3.878,1.625,89,30,
2024-01-08T21:00:14.000Z,38.40278,-76.3843,-29,0.38,50,1.01,1.1,1.37,12,9,0,3,334,3.878,0.561,8,28,
2024-01-08T21:15:24.000Z,38.40287,-76.38428,-5,0.09,0,0.94,1.28,1.59,12,9,0,3,29,3.876,1.523,16,29,
2024-01-08T21:30:35.000Z,38.40299,-76.38437,11,0.18,0,1.15,1.59,1.97,12,10,0,3,13,3.876,0.113,0,31,
2024-01-08T21:45:46.000Z,38.40308,-76.38443,67,0.03,0,0.9,1.26,1.54,12,10,0,3,41,3.876,0.03,1,31,
2024-01-08T22:00:56.000Z,38.40301,-76.38437,44,0.08,0,0.89,1.32,1.59,12,9,0,3,24,3.874,0.031,0,30,
2024-01-08T22:16:06.000Z,38.40323,-76.38446,22,0.08,0,0.88,1.32,1.58,12,9,0,3,257,3.874,0.931,0,31,
2024-01-08T22:31:16.000Z,38.4031,-76.38438,2,0.07,0,0.86,1.24,1.51,12,9,0,3,42,3.874,0,0,28,
2024-01-08T22:46:26.000Z,38.403,-76.38436,-11,0.04,0,0.84,1.13,1.41,12,9,0,3,0,3.87,0,0,31,
2024-01-08T23:01:36.000Z,38.40296,-76.38441,-11,0.01,0,0.82,1.03,1.32,12,9,0,3,28,3.872,0,0,31,
2024-01-08T23:16:46.000Z,38.40285,-76.38427,8,0.04,0,0.8,1.03,1.3,12,9,0,3,0,3.87,0,0,32,
2024-01-08T23:31:56.000Z,38.40292,-76.38437,-36,0.21,0,0.87,1.1,1.4,12,9,0,3,0,3.87,0,0,32,
2024-01-08T23:47:06.000Z,38.40341,-76.38492,-44,0.07,0,0.86,1.04,1.35,12,9,0,3,184,3.87,0,0,32,
2024-01-09T00:02:17.000Z,38.40352,-76.38513,-41,0.06,0,0.84,0.96,1.28,12,10,0,3,0,3.868,0,0,30,
2024-01-09T00:17:27.000Z,38.40357,-76.38507,-65,0.02,0,0.88,0.97,1.34,12,9,0,3,0,3.868,0,0,30,
2024-01-09T00:32:37.000Z,38.40362,-76.38525,-48,0.02,0,0.79,0.9,1.22,12,9,0,3,0,3.868,0,0,28,
2024-01-09T00:47:48.000Z,38.40334,-76.38551,15,0.04,0,0.96,1.2,1.56,12,10,0,3,374,3.865,0,0,25,
2024-01-09T01:02:58.000Z,38.40343,-76.38535,57,0.09,0,0.82,1.17,1.44,12,9,0,3,4,3.869,0,0,29,
2024-01-09T01:18:09.000Z,38.40324,-76.3849,-1,0.09,0,0.93,1.59,1.88,12,10,0,3,0,3.865,0,0,30,
2024-01-09T01:33:20.000Z,38.40329,-76.38496,1,0.04,0,0.69,1.19,1.42,12,10,0,3,0,3.869,0,0,29,
2024-01-09T01:48:31.000Z,38.40328,-76.38493,28,0.05,0,0.68,1.56,1.72,12,10,0,3,0,3.865,0,0,29,
2024-01-09T02:03:42.000Z,38.40321,-76.38518,39,0.11,0,0.64,1.19,1.36,12,10,0,3,0,3.865,0,0,27,
2024-01-09T02:18:53.000Z,38.40332,-76.38493,63,0.03,0,0.78,1.44,1.64,12,10,0,3,0,3.863,0,0,28,
2024-01-09T02:34:03.000Z,38.40347,-76.38484,61,0.14,0,0.88,1.45,1.72,12,9,0,3,0,3.864,0,0,29,
2024-01-09T02:49:13.000Z,38.40324,-76.38491,6,0.04,0,0.64,1.05,1.23,12,9,0,3,0,3.864,0,0,29,
2024-01-09T03:04:23.000Z,38.40328,-76.38481,-10,0.01,0,0.69,1.08,1.28,12,9,0,3,0,3.864,0,0,29,
2024-01-09T03:19:33.000Z,38.40343,-76.38482,-3,0.05,0,0.67,1.08,1.26,12,9,0,3,0,3.861,0,0,28,
2024-01-09T03:34:42.000Z,38.4034,-76.38483,-11,0.06,0,0.68,1.11,1.3,12,8,0,3,0,3.863,0,0,29,
2024-01-09T03:49:52.000Z,38.40348,-76.38483,31,0.03,0,0.71,1.2,1.39,12,9,0,3,0,3.859,0,0,29,
2024-01-09T04:05:02.000Z,38.40321,-76.38473,-4,0.02,0,0.77,1.17,1.41,12,9,0,3,0,3.862,0,0,29,
2024-01-09T04:20:11.000Z,38.40348,-76.38477,53,0.04,0,0.74,0.92,1.18,12,8,0,3,0,3.859,0,0,29,
2024-01-09T04:35:21.000Z,38.40354,-76.38472,38,0.01,0,0.71,0.95,1.18,12,9,0,3,0,3.859,0,0,29,
2024-01-09T04:50:31.000Z,38.40363,-76.3849,33,0.02,0,0.69,1.01,1.22,12,9,0,3,0,3.861,0,0,29,
2024-01-09T05:05:40.000Z,38.40371,-76.38485,8,0.06,0,0.76,1.01,1.26,12,8,0,3,27,3.861,0,0,27,
2024-01-09T05:20:50.000Z,38.40358,-76.38479,6,0.08,0,0.96,1.4,1.7,12,9,0,3,0,3.859,0,0,28,
2024-01-09T05:36:02.000Z,38.40441,-76.38501,-1,0.05,0,0.92,1.48,1.75,12,11,0,3,310,3.857,0,0,25,
2024-01-09T05:51:13.000Z,38.40461,-76.3849,30,0.02,0,0.88,1.57,1.8,12,10,0,3,50,3.857,0,0,26,
2024-01-09T06:06:24.000Z,38.40449,-76.38445,8,0.08,0,0.87,1.64,1.86,12,10,0,3,188,3.858,0,0,26,
2024-01-09T06:21:33.000Z,38.40446,-76.3848,-56,0.03,0,0.82,1.35,1.6,12,8,0,3,23,3.856,0,0,26,
2024-01-09T06:36:43.000Z,38.40425,-76.38502,-60,0.07,0,0.83,1.22,1.48,12,9,0,3,127,3.856,0,0,26,
2024-01-09T06:51:52.000Z,38.40413,-76.38515,-100,0.06,0,0.77,1,1.26,12,8,0,3,0,3.858,0,0,28,
2024-01-09T07:07:02.000Z,38.40433,-76.38506,-33,0.04,0,0.75,0.95,1.21,12,9,0,3,13,3.856,0,0,27,
2024-01-09T07:22:11.000Z,38.40423,-76.38524,-41,0.02,0,0.82,1.04,1.32,12,8,0,3,0,3.856,0,0,27,
2024-01-09T07:37:20.000Z,38.40423,-76.38522,-39,0.03,0,0.78,1.03,1.29,12,8,0,3,2,3.854,0,0,26,
2024-01-09T07:52:30.000Z,38.40421,-76.38523,-9,0.03,0,0.85,1.19,1.45,12,9,0,3,0,3.854,0,0,26,
2024-01-09T08:07:40.000Z,38.40421,-76.38529,-17,0.04,0,0.93,1.36,1.61,12,9,0,3,0,3.854,0,0,26,
2024-01-09T08:22:50.000Z,38.40408,-76.38536,23,0.06,0,0.75,1.08,1.35,12,9,0,3,12,3.853,0.01,0,27,
2024-01-09T08:37:59.000Z,38.40389,-76.38538,25,0.04,0,0.71,1,1.23,12,8,0,3,94,3.852,0,0,26,
2024-01-09T08:53:08.000Z,38.40384,-76.38531,30,0.03,0,0.72,0.95,1.2,12,8,0,3,0,3.853,0,0,27,
2024-01-09T09:08:17.000Z,38.40371,-76.38537,62,0.02,0,0.78,1.02,1.28,12,8,0,3,0,3.853,0,0,26,
2024-01-09T09:23:26.000Z,38.40396,-76.38518,79,0.03,0,0.81,1.09,1.35,12,8,0,3,1,3.853,0,0,27,
2024-01-09T09:38:35.000Z,38.40406,-76.38522,97,0.02,0,0.81,1.05,1.33,12,8,0,3,0,3.851,0,0,27,
2024-01-09T09:53:44.000Z,38.40382,-76.38522,105,0.02,0,0.82,1.32,1.56,12,8,0,3,0,3.853,0,0,27,
2024-01-09T10:08:55.000Z,38.40401,-76.38533,92,0.03,0,0.95,1.86,2.09,12,10,0,3,206,3.853,0,0,26,
2024-01-09T10:24:06.000Z,38.40416,-76.38534,65,0.06,0,1.06,1.93,2.21,12,10,0,3,18,3.851,0,0,26,
2024-01-09T10:39:20.000Z,38.40391,-76.38541,78,0.11,0,1.2,2.25,2.54,12,13,0,3,64,3.85,0,0,26,
2024-01-09T10:54:31.000Z,38.40421,-76.38522,63,0.06,0,0.72,1.13,1.37,12,10,0,3,27,3.85,0,0,27,
2024-01-09T11:09:41.000Z,38.40416,-76.38523,-5,0.03,0,0.76,1.09,1.34,12,9,0,3,35,3.851,0,0,26,
2024-01-09T11:24:50.000Z,38.40435,-76.38512,1,0.02,0,0.62,0.97,1.14,12,8,0,3,36,3.85,0,0,27,
2024-01-09T11:40:00.000Z,38.40432,-76.38501,-23,0.01,0,0.69,1.05,1.26,12,9,0,3,67,3.85,0,0,27,
2024-01-09T11:55:09.000Z,38.40443,-76.38509,1,0.03,0,0.65,1.11,1.29,12,8,0,3,1,3.848,0,0,26,
2024-01-09T12:25:21.000Z,38.31704,-76.4191,0,21.57,228,0.8,1.11,1.32,12,10,0,3,202,3.846,0.491,0,18,
2024-01-09T12:55:33.000Z,38.31855,-76.47556,-67,0.03,0,0.88,1.38,1.64,12,10,0,3,223,3.847,0.473,0,27,
2024-01-09T13:25:44.000Z,38.31929,-76.47528,-20,0.1,0,0.99,1.42,1.74,12,9,0,3,67,3.847,0.48,0,27,
2024-01-09T13:55:54.000Z,38.31839,-76.47559,-21,18.77,13,0.78,1.1,1.47,12,8,0,3,200,3.85,1.53,2,27,
2024-01-09T14:11:03.000Z,38.31832,-76.47535,-40,0.04,0,0.71,0.86,1.11,12,8,0,3,29,3.848,0.208,0,25,
2024-01-09T14:41:13.000Z,38.31817,-76.47508,-10,0.15,0,0.73,0.94,1.19,12,8,0,3,24,3.847,0.144,0,26,
2024-01-09T15:11:26.000Z,38.32869,-76.48321,-20,0.05,0,0.94,1.42,1.7,12,11,0,3,349,3.846,0.516,11,22,
2024-01-09T15:41:36.000Z,38.32851,-76.4834,-31,0.02,0,0.97,1.34,1.65,12,8,0,3,178,3.845,0.877,3,23,
2024-01-09T16:11:54.000Z,38.37484,-76.46203,60,26.82,337,0.83,1,1.36,12,8,0,3,747,3.842,1.801,30,17,
2024-01-09T16:42:05.000Z,38.37429,-76.47878,31,0.07,0,0.92,0.94,1.37,12,9,0,3,204,3.845,0.908,26,25,
2024-01-09T17:12:16.000Z,38.37427,-76.4786,72,0.03,0,0.73,0.98,1.22,12,9,0,3,287,3.842,0.379,5,22,
2024-01-09T17:42:27.000Z,38.3825,-76.44348,89,0.01,0,0.7,1.11,1.34,12,9,0,3,461,3.843,0.062,29,25,
2024-01-09T18:12:40.000Z,38.38229,-76.4434,39,0.04,235,0.72,1.5,1.67,12,11,0,3,1373,3.843,0.045,3,26,
2024-01-09T18:42:53.000Z,38.3826,-76.44343,31,0.05,0,0.98,1.93,2.16,12,11,0,3,666,3.842,0.053,4,25,
2024-01-09T19:13:04.000Z,38.37315,-76.47752,10,0.14,0,1.01,1.11,1.36,12,9,0,3,474,3.842,1.107,19,25,
2024-01-09T19:43:14.000Z,38.3731,-76.47763,27,0.15,0,0.73,1.12,1.35,12,8,0,3,109,3.842,0.255,1,28,
2024-01-09T20:13:27.000Z,38.37357,-76.47817,-25,0.06,0,0.74,1.12,1.35,12,11,0,3,104,3.842,0.451,0,27,
2024-01-09T20:43:39.000Z,38.37318,-76.47748,29,21.46,46,0.92,1.28,1.55,12,10,0,3,44,3.84,0.041,0,27,
2024-01-09T21:13:51.000Z,38.37363,-76.47583,-67,0.02,271,0.85,1.18,1.45,12,10,0,3,129,3.84,0.051,0,28,
2024-01-09T21:44:03.000Z,38.38084,-76.44067,89,21.27,80,1.01,1.3,1.57,12,10,0,3,871,3.839,0.825,0,20,
2024-01-09T22:14:16.000Z,38.4016,-76.38326,-43,0.07,0,0.86,1.29,1.55,12,11,0,3,2054,3.84,0,0,25,
2024-01-09T22:44:28.000Z,38.40162,-76.3831,-9,0.03,0,0.83,1.22,1.48,12,10,0,3,61,3.84,0,0,26,
2024-01-09T23:14:39.000Z,38.40173,-76.38297,-27,0.05,0,0.87,1.11,1.41,12,9,0,3,55,3.84,0.024,0,26,
2024-01-09T23:44:51.000Z,38.40199,-76.38295,-62,0.05,0,0.87,1.15,1.45,12,10,0,3,14,3.84,0.03,0,26,
2024-01-10T00:15:02.000Z,38.40207,-76.38308,-59,0.04,0,0.93,1.3,1.64,12,9,0,3,0,3.837,0.006,0,27,
2024-01-10T00:45:16.000Z,38.41412,-76.38436,-90,1.05,349,0.89,0.97,1.25,12,12,0,3,520,3.836,0,0,21,
2024-01-10T01:15:27.000Z,38.40973,-76.3883,-81,7.95,145,0.85,1.1,1.39,12,9,0,3,1299,3.834,0,0,20,
2024-01-10T01:45:39.000Z,38.40363,-76.38448,-66,0.05,0,0.73,1.03,1.26,12,10,0,3,489,3.837,0,0,30,
2024-01-10T02:15:51.000Z,38.40363,-76.38461,34,0.01,0,0.72,1.28,1.47,12,10,0,3,7,3.836,0,0,30,
2024-01-10T02:46:02.000Z,38.4035,-76.38466,14,0.02,0,0.62,1.02,1.19,12,9,0,3,31,3.836,0,0,29,
2024-01-10T03:16:15.000Z,38.4034,-76.38458,12,0.03,0,0.6,0.99,1.15,12,11,0,3,253,3.836,0,0,28,
2024-01-10T03:46:26.000Z,38.40339,-76.38449,-24,0.05,0,0.7,1.14,1.35,12,9,0,3,122,3.834,0,0,29,
2024-01-10T04:16:37.000Z,38.40388,-76.3846,20,0.02,0,0.63,0.98,1.17,12,9,0,3,122,3.835,0,0,31,
2024-01-10T04:46:47.000Z,38.40417,-76.3848,14,0.03,0,0.74,1.09,1.32,12,8,0,3,130,3.834,0,0,30,
2024-01-10T05:16:58.000Z,38.40479,-76.38568,60,0.07,0,0.74,1.09,1.32,12,9,0,3,492,3.834,0.001,0,31,
2024-01-10T05:47:10.000Z,38.40421,-76.38476,-11,0.13,0,0.87,1.04,1.35,12,10,0,3,466,3.836,0,0,29,
2024-01-10T06:17:21.000Z,38.40499,-76.38533,-23,0.05,0,0.84,1.18,1.45,12,9,0,3,512,3.834,0,0,29,
2024-01-10T06:47:33.000Z,38.40444,-76.38564,-81,0.05,0,0.81,1.03,1.33,12,10,0,3,0,3.833,0,0,29,
2024-01-10T07:17:45.000Z,38.4046,-76.3856,-98,0.1,0,0.95,1.19,1.53,12,10,0,3,111,3.833,0,0,31,
2024-01-10T07:47:57.000Z,38.40439,-76.38599,-14,0.02,0,0.88,1.57,1.85,12,10,0,3,0,3.831,0,0,30,
2024-01-10T08:18:09.000Z,38.40417,-76.38591,94,0.03,0,0.97,1.24,1.57,12,10,0,3,0,3.833,0.006,0,30,
2024-01-10T08:48:20.000Z,38.40406,-76.38592,116,0.09,0,0.93,1.48,1.8,12,9,0,3,215,3.831,0,0,31,
2024-01-10T09:18:31.000Z,38.4042,-76.38555,127,0.08,0,0.84,1.14,1.42,12,9,0,3,0,3.831,0.002,0,30,
2024-01-10T09:48:43.000Z,38.40407,-76.38544,150,0.04,0,0.92,1.34,1.63,12,10,0,3,104,3.829,0,0,29,
2024-01-10T10:18:56.000Z,38.40433,-76.38517,132,0.09,0,0.97,1.56,1.83,11,11,0,3,71,3.83,0,0,29,
2024-01-10T10:49:08.000Z,38.40468,-76.38503,109,0.05,0,0.78,1.24,1.48,12,10,0,3,0,3.831,0.001,0,30,
2024-01-10T11:19:19.000Z,38.40458,-76.38496,14,0.04,0,0.65,1.01,1.21,12,9,0,3,106,3.83,0,0,27,
2024-01-10T11:49:30.000Z,38.40493,-76.38532,68,0.04,0,0.71,1.18,1.38,12,9,0,3,31,3.83,0.004,0,29,
2024-01-10T12:19:40.000Z,38.38509,-76.42181,110,16.52,283,0.69,1.15,1.35,12,8,0,3,299,3.829,1.281,0,21,
2024-01-10T12:49:51.000Z,38.37495,-76.47072,-10,24.22,127,0.74,1.15,1.38,12,9,0,3,905,3.83,1.625,26,23,
2024-01-10T13:20:02.000Z,38.38001,-76.44146,44,6.48,229,0.77,0.99,1.25,12,9,0,3,607,3.834,2.229,114,26,
2024-01-10T13:50:14.000Z,38.3562,-76.47795,-22,12.43,167,0.97,1.03,1.43,12,10,0,3,827,3.841,2.03,383,22,
2024-01-10T14:20:25.000Z,38.34114,-76.54778,99,9.39,242,0.93,1.21,1.52,12,9,0,3,543,3.864,2.437,834,22,
2024-01-10T14:35:36.000Z,38.31945,-76.56643,146,20.84,32,0.98,0.84,1.1,12,10,0,3,228,3.879,2.393,413,22,
2024-01-10T14:50:47.000Z,38.36086,-76.51016,160,40.44,60,0.87,1.01,1.32,12,10,0,3,92,3.881,2.42,418,23,
2024-01-10T15:05:58.000Z,38.38201,-76.4819,24,0.24,0,1,1.1,1.37,12,10,0,3,115,3.868,1.026,284,26,
2024-01-10T15:21:08.000Z,38.38199,-76.48178,0,0.05,0,0.78,1.07,1.32,12,9,0,3,119,3.865,0.971,26,30,
2024-01-10T15:36:19.000Z,38.382,-76.48183,-47,0.03,0,0.82,1.29,1.53,12,10,0,3,39,3.865,1.002,1,32,
2024-01-10T15:51:30.000Z,38.3812,-76.48296,-84,0.07,0,0.84,1.47,1.69,12,10,0,3,590,3.869,1.898,57,25,
2024-01-10T16:06:50.000Z,38.38123,-76.48292,-57,0.1,0,0.86,1.06,1.37,12,10,0,3,1742,3.856,0.538,67,19,
2024-01-10T16:22:02.000Z,38.38133,-76.48299,-33,0.16,159,0.88,1.67,1.96,12,11,0,3,2306,3.862,0.618,102,22,
2024-01-10T16:37:13.000Z,38.38159,-76.483,-11,0.16,0,0.87,1.14,1.44,12,10,0,3,196,3.858,1.132,17,25,
2024-01-10T16:52:22.000Z,38.38263,-76.48253,38,0.26,0,1.18,0.93,1.23,12,8,0,3,228,3.858,1.588,42,28,
2024-01-10T17:07:33.000Z,38.38189,-76.48354,93,0.08,0,0.76,0.99,1.25,12,10,0,3,291,3.859,0.881,19,27,
2024-01-10T17:22:44.000Z,38.38244,-76.44371,106,0.06,0,0.77,1.11,1.36,12,10,0,3,360,3.868,1.055,192,25,
2024-01-10T17:37:55.000Z,38.38267,-76.44308,152,18.2,326,0.85,1.13,1.44,12,10,0,3,1175,3.868,0.48,121,26,
2024-01-10T17:53:07.000Z,38.38219,-76.4425,180,0.06,0,0.83,1.39,1.62,12,11,0,3,190,3.867,0.382,128,29,
2024-01-10T18:08:19.000Z,38.38236,-76.44231,221,0.05,0,0.92,1.87,2.08,12,11,0,3,43,3.865,0.412,3,32,
2024-01-10T18:23:30.000Z,38.38208,-76.44208,234,21.96,355,0.75,1.32,1.52,12,10,0,3,282,3.87,2.272,59,25,
2024-01-10T18:38:43.000Z,38.38202,-76.44238,235,0.06,0,0.69,1.27,1.45,12,12,0,3,91,3.869,1.672,90,27,
2024-01-10T18:53:56.000Z,38.38212,-76.44241,192,0.07,0,0.83,1.49,1.71,12,12,0,3,74,3.865,0.318,4,31,
2024-01-10T19:09:08.000Z,38.38206,-76.44232,103,0.06,0,0.81,1.43,1.65,12,11,0,3,12,3.867,0.39,0,32,
2024-01-10T19:24:19.000Z,38.3822,-76.44366,55,0.04,0,0.65,1.11,1.29,12,10,0,3,145,3.865,0.24,7,33,
2024-01-10T19:39:30.000Z,38.38224,-76.44333,-14,0.01,0,0.69,1.32,1.49,12,10,0,3,79,3.864,0.192,2,34,
2024-01-10T19:54:41.000Z,38.38228,-76.44326,-45,0.04,0,0.8,1.24,1.45,12,10,0,3,279,3.863,0.595,35,31,
2024-01-10T20:09:52.000Z,38.3823,-76.44322,-45,0.03,0,0.77,1.12,1.33,12,10,0,3,403,3.868,0.496,83,25,
2024-01-10T20:25:03.000Z,38.38197,-76.44328,-21,0.01,0,0.62,0.87,1.07,12,10,0,3,269,3.865,0.44,15,31,
2024-01-10T20:40:14.000Z,38.38219,-76.44318,-9,0.09,0,0.77,0.93,1.14,12,10,0,3,159,3.864,0.273,0,33,
2024-01-10T20:55:26.000Z,38.3827,-76.44339,55,0.09,0,0.81,1.04,1.3,12,11,0,3,475,3.865,0.527,5,34,
2024-01-10T21:10:38.000Z,38.38252,-76.44299,-24,0.07,0,0.76,1.04,1.29,12,11,0,3,188,3.862,0.451,1,33,
2024-01-10T21:25:52.000Z,38.40326,-76.38435,75,0.14,0,1.2,2.04,2.37,12,13,0,3,213,3.865,0.406,156,25,
2024-01-10T21:41:04.000Z,38.40332,-76.38429,88,0.06,0,0.81,1.44,1.65,12,11,0,3,0,3.865,0.434,0,27,
2024-01-10T21:56:17.000Z,38.40325,-76.38416,71,0.08,0,0.78,1.49,1.68,12,12,0,3,0,3.864,0.065,0,27,
2024-01-10T22:11:29.000Z,38.40392,-76.38482,12,0.04,0,0.74,1.28,1.48,12,11,0,3,57,3.864,0.02,0,26,
2024-01-10T22:26:40.000Z,38.40384,-76.38478,-18,0,0,0.73,1.27,1.46,12,10,0,3,0,3.862,0.001,0,28,
2024-01-10T22:41:51.000Z,38.40375,-76.38481,-26,0.05,0,0.73,1.1,1.32,12,10,0,3,3,3.861,0,0,28,
2024-01-10T22:57:03.000Z,38.40458,-76.38513,27,0.09,0,0.76,0.91,1.19,12,11,0,3,232,3.862,0,0,28,
2024-01-10T23:12:15.000Z,38.4045,-76.38493,0,0.28,0,0.9,1.02,1.36,12,11,0,3,110,3.861,0,0,28,
2024-01-10T23:27:26.000Z,38.40446,-76.38456,-27,0.07,0,0.92,0.94,1.31,12,10,0,3,0,3.859,0,0,28,
2024-01-10T23:42:38.000Z,38.4045,-76.38487,-39,0.08,0,0.88,1.07,1.39,12,11,0,3,0,3.861,0,0,28,
2024-01-10T23:57:53.000Z,38.40474,-76.38434,-107,0.33,0,1.59,1.69,2.31,12,14,0,3,0,3.859,0.001,0,28,
2024-01-11T00:13:08.000Z,38.40479,-76.38409,-194,0.19,0,1.4,1.53,2.06,12,14,0,3,0,3.856,0.001,0,27,
2024-01-11T00:28:17.000Z,38.4038,-76.38528,-67,0.03,0,0.85,0.92,1.25,12,8,0,3,67,3.857,0,0,26,
2024-01-11T00:43:29.000Z,38.40255,-76.38464,-104,0.05,0,1.23,2.02,2.37,12,11,0,3,151,3.857,0,0,30,
2024-01-11T00:58:40.000Z,38.4025,-76.38474,-12,0.08,0,0.83,1.11,1.39,12,10,0,3,0,3.856,0,0,31,
2024-01-11T01:13:49.000Z,38.40245,-76.38476,-24,0.03,0,0.87,1.3,1.56,12,8,0,3,11,3.856,0,0,29,
2024-01-11T01:29:00.000Z,38.4024,-76.38456,-49,0.07,0,0.79,1.25,1.48,12,10,0,3,0,3.856,0,0,29,
2024-01-11T01:44:13.000Z,38.4019,-76.38419,-177,0.06,0,0.97,1.47,1.76,12,12,0,3,0,3.853,0,0,29,
2024-01-11T01:59:26.000Z,38.40244,-76.38434,-130,0.03,0,0.8,1.34,1.56,12,12,0,3,0,3.853,0,0,29,
2024-01-11T02:14:39.000Z,38.40253,-76.38442,-136,0.04,0,0.76,1.67,1.83,12,12,0,3,0,3.856,0,0,29,
2024-01-11T02:29:52.000Z,38.4024,-76.38452,-47,0.54,0,0.75,1.27,1.51,12,12,0,3,19,3.853,0,0,29,
2024-01-11T02:45:04.000Z,38.40213,-76.38465,4,0.01,0,0.75,1.24,1.46,12,11,0,3,0,3.853,0,0,29,
2024-01-11T03:00:16.000Z,38.4022,-76.38457,-26,0.14,0,0.76,1.21,1.43,12,11,0,3,0,3.852,0,0,30,
2024-01-11T03:15:27.000Z,38.40234,-76.38447,15,0.04,0,0.7,1.11,1.31,12,10,0,3,0,3.852,0,0,29,
2024-01-11T03:30:38.000Z,38.40244,-76.38451,12,0.06,0,0.73,1.19,1.4,12,10,0,3,0,3.851,0,0,29,
2024-01-11T03:45:51.000Z,38.40269,-76.38461,-17,0.05,0,0.99,1.55,1.84,12,12,0,3,0,3.85,0,0,30,
2024-01-11T04:01:03.000Z,38.40274,-76.38466,13,0.12,0,0.94,1.4,1.69,12,11,0,3,18,3.848,0,0,29,
2024-01-11T04:31:15.000Z,38.40365,-76.38467,-5,0.01,0,0.66,0.96,1.14,12,10,0,3,262,3.848,0,0,27,
2024-01-11T05:01:27.000Z,38.40393,-76.3849,8,0.05,0,0.69,0.88,1.11,12,10,0,3,0,3.848,0,0,26,
2024-01-11T05:31:41.000Z,38.40379,-76.38488,15,0.12,0,0.99,1.64,1.92,12,12,0,3,0,3.85,0,0,26,
2024-01-11T05:46:53.000Z,38.40384,-76.38481,8,0.08,0,0.74,0.91,1.17,12,11,0,3,0,3.848,0,0,26,
2024-01-11T06:17:07.000Z,38.40477,-76.38531,-85,0.06,0,1.09,1.59,1.92,12,12,0,3,267,3.846,0.073,0,27,
2024-01-11T06:47:20.000Z,38.40458,-76.38561,-99,0.02,0,0.92,1.21,1.52,12,11,0,3,123,3.846,0.012,0,26,
2024-01-11T07:17:32.000Z,38.40443,-76.38563,-83,0.04,0,0.86,1.28,1.54,12,10,0,3,83,3.846,0.001,0,26,
2024-01-11T07:47:45.000Z,38.40408,-76.38597,24,0.06,0,0.81,1.28,1.52,12,11,0,3,0,3.846,0.002,0,27,
2024-01-11T08:17:57.000Z,38.40403,-76.38592,85,0.06,0,0.83,1.26,1.51,12,10,0,3,40,3.846,0.001,0,27,
2024-01-11T08:48:09.000Z,38.40382,-76.38567,130,0.01,0,0.81,1.06,1.33,12,10,0,3,245,3.845,0.001,0,25,
2024-01-11T09:18:21.000Z,38.40413,-76.38536,202,0.03,0,0.85,1.06,1.36,12,10,0,3,31,3.843,0.001,0,26,
