Fix Time,Latitude,Longitude,Altitude,Speed,COG (deg),HDOP,VDOP,PDOP,Satellite Count,Time to Fix,Error,Nav. Type,Activity,Battery (V),Charge (V),Solar Current (mA),Temp (C)
2023-09-25T03:59:41.000Z,44.46286,-68.02259,-17,0.52,0,1.12,1.06,1.55,12,12,0,3,533,3.792,0,0,34,
2023-09-25T04:29:52.000Z,44.46303,-68.02241,-24,0.17,0,1,0.92,1.21,12,9,0,3,89,3.792,0,0,33,
2023-09-25T05:00:04.000Z,44.46247,-68.02161,-47,0.8,344,1.49,1.39,1.99,10,10,0,3,104,3.791,0,0,34,
2023-09-25T05:30:16.000Z,44.46238,-68.0214,-91,0.05,0,0.99,1.54,1.83,10,10,0,3,0,3.791,0,0,34,
2023-09-25T06:00:27.000Z,44.46223,-68.02193,-62,0.45,0,1.2,1.31,1.78,11,9,0,3,0,3.791,0,0,34,
2023-09-25T06:30:41.000Z,44.46177,-68.02169,-51,0.09,0,1.35,2,2.42,6,12,0,3,40,3.79,0,0,33,
2023-09-25T07:00:53.000Z,44.46178,-68.02217,-44,0.01,0,1.07,1.35,1.72,9,10,0,3,0,3.789,0,0,31,
2023-09-25T07:31:09.000Z,44.46291,-68.02138,-104,0.19,0,1.72,1.98,2.62,9,14,0,3,159,3.787,0,0,30,
2023-09-25T08:01:21.000Z,44.46275,-68.02276,-25,0.06,0,1.19,1.55,1.95,9,10,0,3,0,3.787,0,0,31,
2023-09-25T08:31:34.000Z,44.46326,-68.0231,-61,0.06,0,0.91,1.21,1.52,12,11,0,3,68,3.785,0,0,32,
2023-09-25T09:01:47.000Z,44.46354,-68.02341,-27,0.06,0,0.93,1.45,1.72,12,11,0,3,46,3.786,0,0,31,
2023-09-25T09:32:03.000Z,44.46299,-68.02322,-41,23.19,193,0.93,1.5,1.77,12,14,0,3,4,3.786,0,0,31,
2023-09-25T10:02:20.000Z,44.46317,-68.0235,17,0.02,0,1.04,1.82,2.1,8,15,0,3,152,3.782,0.023,0,30,
2023-09-25T10:32:33.000Z,44.46302,-68.02389,12,0.01,0,1.14,1.75,2.1,11,11,0,3,0,3.781,0.291,0,29,
2023-09-25T11:02:49.000Z,44.46308,-68.02383,-39,0.08,0,0.89,1.39,1.65,10,14,0,3,0,3.781,1.007,0,30,
2023-09-25T11:33:06.000Z,44.46285,-68.02371,-17,0.08,0,1.27,1.5,1.96,11,15,0,3,41,3.781,0.665,2,30,
2023-09-25T12:03:23.000Z,44.46292,-68.02345,42,0.03,0,1.22,1.7,2.1,8,15,0,3,64,3.78,1.29,16,29,
2023-09-25T12:33:39.000Z,44.46301,-68.02345,16,0.14,0,1.08,1.06,1.51,11,14,0,3,57,3.781,1.01,14,30,
2023-09-25T13:03:59.000Z,44.46295,-68.02328,25,0.04,0,1.12,1.68,2.02,9,18,0,3,54,3.781,1.43,12,30,
2023-09-25T13:34:15.000Z,44.46284,-68.0236,-19,0.12,0,0.92,1.26,1.52,11,14,0,3,38,3.782,1.552,9,31,
2023-09-25T14:04:29.000Z,44.46304,-68.02355,-39,0.02,0,1.05,1.39,1.74,12,12,0,3,68,3.781,1.301,11,32,
2023-09-25T14:34:42.000Z,44.46309,-68.0238,-31,0.03,0,1.45,1.5,2.09,10,11,0,3,28,3.782,1.429,47,34,
2023-09-25T15:04:53.000Z,44.46354,-68.02377,-15,0.02,0,0.93,1.24,1.55,10,9,0,3,50,3.781,1.564,66,34,
2023-09-25T15:35:05.000Z,44.46347,-68.02499,-4,0.32,0,0.95,1.23,1.56,12,10,0,3,78,3.784,0.848,71,34,
2023-09-25T16:05:08.000Z,44.46124,-68.02306,70,0.03,0,0.92,1.27,1.57,12,11,0,3,619,3.762,1.61,84,33,
2023-09-25T16:35:25.000Z,44.46245,-68.02309,17,0.28,0,1.24,1.89,2.25,12,15,0,3,1265,3.775,2.271,302,30,
2023-09-25T17:05:58.000Z,44.46276,-68.02337,21,0.07,0,0.76,1.06,1.3,12,31,0,3,229,3.775,0.852,42,31,
2023-09-25T17:35:44.000Z,44.46216,-68.02213,99,0.22,0,0.99,1.47,1.81,12,14,0,3,467,3.774,1.118,56,31,
2023-09-25T18:05:57.000Z,44.46225,-68.02303,54,0.09,0,0.83,1.15,1.43,12,11,0,3,676,3.776,1.424,74,31,
2023-09-25T18:36:09.000Z,44.46357,-68.02346,28,0.16,0,1.36,1.23,1.55,12,10,0,3,71,3.776,1.96,34,33,
2023-09-25T19:06:24.000Z,44.4639,-68.0229,3,0.11,0,0.77,1.32,1.53,11,13,0,3,10,3.779,1.079,48,34,
2023-09-25T19:36:37.000Z,44.46313,-68.02303,-2,0.17,0,0.99,1.62,1.9,10,11,0,3,246,3.778,1.127,100,32,
2023-09-25T20:06:49.000Z,44.46288,-68.02277,-33,0.14,0,0.85,1.15,1.44,11,10,0,3,0,3.778,1.168,1,33,
2023-09-25T20:37:03.000Z,44.46328,-68.02296,9,0.17,0,1.11,1,1.5,11,12,0,3,26,3.778,1.146,14,33,
2023-09-25T21:07:16.000Z,44.46344,-68.02264,36,0.21,0,0.93,1,1.37,11,11,0,3,12,3.78,1.855,41,32,
2023-09-25T21:37:33.000Z,44.46513,-67.99037,-63,0.19,0,2.15,3.07,3.78,12,15,0,3,488,3.779,0.589,85,29,
2023-09-25T22:07:48.000Z,44.46498,-67.99016,-88,0.27,0,1.04,1.12,1.54,10,13,0,3,15,3.776,0.816,0,32,
2023-09-25T22:38:05.000Z,44.46077,-67.99245,-63,0.04,0,1.11,1.65,1.99,10,15,0,3,222,3.775,0.213,0,30,
2023-09-25T23:08:18.000Z,44.46085,-67.99282,-111,0.05,0,1.05,1.91,2.18,10,11,0,3,76,3.776,0,0,33,
2023-09-25T23:38:33.000Z,44.46107,-67.99275,-34,0.1,0,1.05,1.34,1.69,12,13,0,3,20,3.776,0,0,33,
2023-09-26T00:08:49.000Z,44.46209,-68.02104,116,0.19,0,1.61,2.11,2.65,12,14,0,3,378,3.773,0,0,31,
2023-09-26T00:39:02.000Z,44.4615,-68.02055,80,0.25,0,1.01,1.2,1.56,12,11,0,3,5,3.771,0,0,32,
2023-09-26T01:09:17.000Z,44.46331,-68.02333,63,0.06,0,0.9,1.07,1.42,12,13,0,3,72,3.771,0,0,30,
2023-09-26T01:39:33.000Z,44.46327,-68.02346,-13,0.06,0,1.68,2.33,2.87,10,14,0,3,0,3.77,0,0,30,
2023-09-26T02:09:49.000Z,44.46267,-68.02248,-92,0.39,0,0.91,1.64,2.08,12,14,0,3,13,3.768,0,0,29,
2023-09-26T02:40:02.000Z,44.46351,-68.02284,-29,0.11,0,1.04,1.37,1.72,11,11,0,3,11,3.768,0,0,31,
2023-09-26T03:10:17.000Z,44.46312,-68.02289,-31,0.04,0,0.9,1.24,1.52,12,13,0,3,8,3.768,0,0,29,
2023-09-26T03:40:31.000Z,44.46275,-68.02277,-19,0.01,0,0.94,1.17,1.53,12,12,0,3,115,3.764,0,0,30,
2023-09-26T04:10:46.000Z,44.46234,-68.02356,-27,0.65,0,2.52,1.18,1.55,12,13,0,3,281,3.767,0,0,31,
2023-09-26T04:41:00.000Z,44.46239,-68.02273,40,0.55,0,1.29,2.06,2.44,10,12,0,3,96,3.764,0,0,32,
2023-09-26T05:11:16.000Z,44.46223,-68.02132,40,0.95,0,1.21,2.11,2.43,9,14,0,3,122,3.764,0,0,32,
2023-09-26T05:41:34.000Z,44.46143,-68.01951,-81,0.03,0,1.04,1.45,1.79,10,16,0,3,74,3.765,0,0,31,
2023-09-26T06:11:47.000Z,44.46164,-68.01952,-93,0.28,0,1.01,1.27,1.62,12,11,0,3,0,3.763,0,0,32,
2023-09-26T06:42:02.000Z,44.46171,-68.0191,-18,0.69,0,1.37,1.04,1.37,12,13,0,3,14,3.762,0,0,32,
2023-09-26T07:12:14.000Z,44.46383,-68.01991,-51,0.04,0,0.9,1.06,1.37,12,10,0,3,98,3.762,0,0,29,
2023-09-26T07:42:30.000Z,44.46388,-68.01981,-73,0.13,0,1.08,1.43,1.8,12,14,0,3,2,3.762,0,0,29,
2023-09-26T08:12:43.000Z,44.4642,-68.01995,-73,0.11,0,1.14,1.42,1.83,11,11,0,3,65,3.759,0,0,29,
2023-09-26T08:42:55.000Z,44.46318,-68.02224,-42,0.06,0,0.85,0.99,1.29,12,10,0,3,132,3.757,0,0,28,
2023-09-26T09:13:08.000Z,44.46467,-68.0221,63,0.09,0,1.36,1.49,2.02,11,11,0,3,87,3.757,0,0,28,
2023-09-26T09:43:23.000Z,44.46489,-68.02302,-89,0.2,0,0.9,1.62,1.92,12,13,0,3,28,3.756,0.002,0,28,
2023-09-26T10:13:38.000Z,44.46468,-67.99042,-14,0.07,0,0.82,1.17,1.43,12,13,0,3,532,3.754,0.02,0,21,
2023-09-26T10:43:54.000Z,44.46461,-67.99065,-9,0.01,0,0.93,1.4,1.68,10,14,0,3,14,3.754,1.165,1,29,
2023-09-26T11:14:10.000Z,44.46469,-67.99059,30,0.18,0,0.78,1.17,1.36,12,14,0,3,2,3.754,1.213,4,30,
2023-09-26T11:44:26.000Z,44.4651,-67.99017,-100,0.03,0,0.94,2.42,2.6,12,14,0,3,106,3.756,1.702,20,30,
2023-09-26T12:14:43.000Z,44.4654,-67.99007,-55,0,0,0.97,1.47,1.76,10,15,0,3,2,3.758,2.065,75,33,
2023-09-26T12:44:56.000Z,44.46541,-67.99085,-64,0.12,0,1.11,1.56,1.91,10,11,0,3,63,3.758,1.761,77,35,
2023-09-26T13:15:08.000Z,44.46552,-67.99033,25,0.04,0,1.19,1.34,1.79,12,10,0,3,12,3.759,1.406,52,35,
2023-09-26T13:45:20.000Z,44.46536,-67.99067,-16,0.07,0,1.02,1.43,1.76,11,10,0,3,8,3.759,1.606,93,37,
2023-09-26T14:15:33.000Z,44.46411,-67.9913,-1,0,0,1.03,1.36,1.71,12,11,0,3,133,3.762,1.21,61,36,
2023-09-26T14:45:44.000Z,44.46415,-67.99117,-29,0.08,0,0.87,1.21,1.49,12,9,0,3,22,3.762,1.627,18,36,
2023-09-26T15:15:56.000Z,44.46405,-67.9913,-14,0.04,0,1.11,1.46,1.84,12,10,0,3,30,3.76,1.364,35,36,
2023-09-26T15:46:10.000Z,44.464,-67.99116,-6,0.14,0,1.02,1.37,1.71,11,12,0,3,37,3.764,1.416,60,38,
2023-09-26T16:16:36.000Z,44.45689,-68.0144,181,18,283,0.92,1.19,1.56,12,14,0,3,318,3.764,2.354,329,32,
2023-09-26T16:46:48.000Z,44.46201,-68.02261,5,24.61,163,1.2,1.09,1.43,12,10,0,3,211,3.767,1.278,258,35,
2023-09-26T17:17:04.000Z,44.46186,-68.02211,-23,0.07,0,1.07,1.42,1.82,12,14,0,3,259,3.767,1.18,49,37,
2023-09-26T17:47:21.000Z,44.46308,-68.02132,29,0.55,0,0.71,1.26,1.49,12,15,0,3,83,3.768,1.016,61,38,
2023-09-26T18:17:39.000Z,44.46329,-68.02124,120,0.37,0,1.02,1.91,2.06,12,16,0,3,141,3.767,1.444,56,37,
2023-09-26T18:47:53.000Z,44.46267,-68.02025,155,0.63,0,0.95,1.55,1.78,12,12,0,3,239,3.767,0.812,12,35,
2023-09-26T19:18:08.000Z,44.46355,-68.0217,125,0.04,0,0.83,1.42,1.65,12,13,0,3,276,3.764,1.511,0,34,
2023-09-26T19:48:24.000Z,44.46286,-68.02147,-41,0.11,0,1.02,1.54,1.85,11,14,0,3,16,3.764,1.724,41,37,
2023-09-26T20:18:38.000Z,44.46264,-68.02159,-78,0.09,0,1.01,1.5,1.81,12,12,0,3,5,3.765,1.55,73,37,
2023-09-26T20:48:58.000Z,44.46304,-68.02139,-97,0.05,0,1.68,1.74,2.42,12,18,0,3,21,3.764,1.81,30,35,
2023-09-26T21:19:12.000Z,44.46408,-68.02308,-34,0.03,0,1.21,1.46,1.9,9,12,0,3,77,3.764,1.22,23,34,
2023-09-26T21:49:26.000Z,44.46414,-68.0234,-142,0.15,0,0.99,1.51,1.8,11,12,0,3,0,3.763,1.379,4,33,
2023-09-26T22:19:43.000Z,44.46344,-68.02372,-50,0.02,0,0.99,1.24,1.59,11,15,0,3,79,3.763,0.249,8,33,
2023-09-26T22:49:57.000Z,44.46271,-68.02473,-98,0.11,0,1.21,1.74,2.12,11,12,0,3,17,3.759,0.002,0,33,
2023-09-26T23:20:13.000Z,44.46287,-68.02383,-67,0.18,0,0.92,1.46,1.73,12,14,0,3,77,3.76,0,0,32,
2023-09-26T23:50:27.000Z,44.4627,-68.02386,-97,0.15,0,0.87,1.14,1.45,12,12,0,3,47,3.757,0,0,32,
2023-09-27T00:20:45.000Z,44.46276,-68.022,-86,0.15,0,0.84,1.03,1.33,12,16,0,3,51,3.756,0,0,31,
2023-09-27T00:51:00.000Z,44.46361,-68.01985,14,0.19,0,1.25,1.25,1.77,12,13,0,3,0,3.753,0,0,31,
2023-09-27T01:21:16.000Z,44.46267,-68.0229,-41,0.19,0,0.94,1.33,1.63,12,14,0,3,0,3.753,0,0,31,
2023-09-27T01:51:33.000Z,44.4627,-68.02293,23,0.11,0,0.89,1.47,1.72,12,15,0,3,18,3.754,0,0,32,
2023-09-27T02:21:47.000Z,44.46288,-68.02262,12,0.08,0,0.99,1.74,2,12,12,0,3,68,3.751,0,0,29,
2023-09-27T02:52:06.000Z,44.46297,-68.02268,39,0.25,0,0.94,1.23,1.55,9,17,0,3,65,3.748,0,0,31,
2023-09-27T03:52:22.000Z,44.46295,-68.0227,-38,0.09,0,1.24,1.29,1.79,12,13,0,3,32,3.748,0,0,31,
2023-09-27T04:52:38.000Z,44.46226,-68.02142,3,0.11,0,1.62,2.57,3.07,9,14,0,3,282,3.747,0,0,28,
2023-09-27T05:53:13.000Z,44.46125,-68.01997,-7,0.09,0,1.08,1.9,2.18,12,31,0,3,520,3.746,0,0,25,
2023-09-27T06:52:58.000Z,44.46542,-68.01751,-58,0.41,0,1.04,1.33,1.75,11,12,0,3,213,3.745,0,0,29,
2023-09-27T07:53:27.000Z,44.46009,-68.01727,-82,0.39,0,1.22,1.94,2.29,10,26,0,3,239,3.746,0,0,33,
2023-09-27T08:53:42.000Z,44.46239,-68.01582,33,0.71,0,1.78,1.64,2.42,12,12,0,3,71,3.739,0,0,33,
2023-09-27T09:54:05.000Z,44.46358,-68.0214,-43,0.07,0,0.9,1.45,1.71,10,20,0,3,122,3.739,0,0,29,
2023-09-27T10:54:25.000Z,44.46307,-68.02374,-28,0.07,0,0.83,1.89,2.06,8,17,0,3,376,3.739,0.412,0,30,
2023-09-27T11:54:43.000Z,44.4633,-68.02414,-20,0.21,0,1.14,1.25,1.7,12,15,0,3,121,3.74,0.678,97,34,
2023-09-27T12:54:58.000Z,44.46462,-68.02462,0,0.13,0,0.89,1.1,1.41,12,12,0,3,146,3.745,0.875,159,38,
2023-09-27T13:55:14.000Z,44.46379,-68.02534,20,0.11,0,1.08,1.31,1.7,12,13,0,3,222,3.75,1.55,188,38,
2023-09-27T14:25:29.000Z,44.46375,-68.02509,7,0.02,0,1.07,1.3,1.68,12,13,0,3,7,3.748,0.952,13,40,
2023-09-27T15:25:44.000Z,44.4628,-68.02358,-33,0.08,0,1.04,3.03,3.75,12,13,0,3,166,3.748,1.512,66,38,
2023-09-27T16:26:21.000Z,44.46284,-68.02345,-27,0.12,0,1.11,1.28,1.7,11,17,0,3,255,3.731,1.472,42,39,
2023-09-27T17:26:44.000Z,44.46401,-68.0239,90,0.09,0,1.05,1.78,2.06,8,20,0,3,181,3.732,1.376,44,37,
2023-09-27T18:27:11.000Z,44.46354,-68.02213,42,0.09,0,0.79,1.29,1.51,12,24,0,3,448,3.735,1.861,120,35,
2023-09-27T19:27:25.000Z,44.46646,-68.01701,118,0.13,0,4.88,1.69,1.98,4,12,0,3,516,3.732,1.285,60,33,
2023-09-27T20:27:45.000Z,44.46531,-68.02108,-24,0.02,0,0.79,0.85,1.11,12,16,0,3,357,3.732,0.837,34,34,
2023-09-27T21:28:04.000Z,44.46423,-68.02322,-95,0.05,0,0.92,1.37,1.65,12,16,0,3,178,3.732,1.013,34,33,
2023-09-27T22:28:23.000Z,44.46326,-68.0238,-110,0.07,0,0.93,1.4,1.68,12,16,0,3,251,3.73,0.134,1,32,
2023-09-27T23:28:47.000Z,44.4625,-68.02446,-189,0.12,0,1.2,1.44,1.87,12,21,0,3,121,3.729,0,0,32,
2023-09-28T00:29:03.000Z,44.46309,-68.02335,53,0.01,0,0.89,1.07,1.39,12,13,0,3,246,3.728,0,0,32,
2023-09-28T01:29:36.000Z,44.46331,-68.02305,50,0.19,0,0.66,1.24,1.4,12,30,0,3,28,3.726,0,0,33,
2023-09-28T02:29:17.000Z,44.46309,-68.02325,12,0.11,0,0.77,1.39,1.62,12,8,0,3,0,3.724,0,0,33,
2023-09-28T03:29:31.000Z,44.46296,-68.02343,-5,0.12,0,1.4,0.99,1.23,12,11,0,3,46,3.721,0,0,31,
2023-09-28T04:29:54.000Z,44.46302,-68.02304,7,0.06,0,1.18,1.77,2.13,12,20,0,3,30,3.721,0,0,31,
2023-09-28T05:30:09.000Z,44.4617,-68.02068,-85,0.03,0,0.86,1.31,1.69,12,12,0,3,146,3.718,0,0,29,
2023-09-28T06:30:26.000Z,44.46283,-68.02056,-37,19.53,69,1.17,1.51,1.81,10,14,0,3,574,3.717,0.001,0,33,
2023-09-28T07:30:46.000Z,44.46165,-68.01851,6,0.5,0,0.87,1.27,1.53,12,17,0,3,426,3.715,0,0,33,
2023-09-28T08:31:06.000Z,44.46083,-68.01919,-66,0.09,0,0.8,1.12,1.39,12,17,0,3,615,3.715,0,0,33,
2023-09-28T09:31:31.000Z,44.46524,-68.02079,-36,0.06,0,0.98,1.45,1.73,12,22,0,3,201,3.715,0,0,30,
2023-09-28T10:31:54.000Z,44.46411,-67.99059,-16,0.14,0,1.06,1.42,1.78,12,20,0,3,266,3.71,0.272,0,27,
2023-09-28T11:32:23.000Z,44.46456,-67.9921,114,0.09,0,1.21,1.83,2.21,12,26,0,3,808,3.709,1.555,5,27,
2023-09-28T12:32:39.000Z,44.46381,-67.99048,35,0.08,0,1.33,1.11,1.52,12,13,0,3,28,3.709,1.798,11,31,
2023-09-28T13:32:56.000Z,44.46551,-67.99031,-39,0.06,0,0.93,1.21,1.53,12,14,0,3,171,3.713,1.005,84,32,
2023-09-28T14:33:17.000Z,44.465,-67.99138,26,0.05,0,1.51,1.68,2.25,10,18,0,3,379,3.713,1.445,111,39,
2023-09-28T15:33:35.000Z,44.46476,-67.9911,-12,0.04,0,1.11,1.13,1.6,10,15,0,3,113,3.719,1.375,168,38,
2023-09-28T16:34:24.000Z,44.46475,-67.99147,-38,0.27,0,1.41,2.04,2.48,8,38,0,3,260,3.709,1.396,56,37,
2023-09-28T17:34:08.000Z,44.46492,-67.99106,-6,0.17,0,1.31,1.7,2.15,11,11,0,3,15,3.71,0.969,86,37,
2023-09-28T18:34:22.000Z,44.46244,-68.02258,44,0.08,0,0.73,1.37,1.56,12,11,0,3,1027,3.714,1.87,218,26,
2023-09-28T19:35:00.000Z,44.46722,-68.01649,27,0,0,0.87,1.15,1.38,12,35,0,3,641,3.718,0.689,93,33,
2023-09-28T20:34:40.000Z,44.46437,-68.01948,8,0.72,335,0.98,1.21,1.55,12,7,0,3,390,3.713,1.113,24,33,
2023-09-28T21:34:52.000Z,44.45686,-67.9912,-5,0.07,0,1,1.38,1.7,9,9,0,3,477,3.714,0.404,12,30,
2023-09-28T22:35:28.000Z,44.45695,-67.99126,-43,0.1,0,1.21,1.79,2.16,11,33,0,3,7,3.713,0.006,0,32,
2023-09-28T23:35:16.000Z,44.44999,-67.99523,-33,0.01,0,0.94,1.44,1.72,11,15,0,3,333,3.708,0,0,32,
2023-09-29T00:35:39.000Z,44.44904,-67.99468,118,0.12,0,0.85,1.18,1.46,12,20,0,3,111,3.708,0,0,34,
2023-09-29T01:35:56.000Z,44.44951,-67.99261,100,0.03,0,1,1.97,2.21,12,14,0,3,0,3.706,0,0,34,
2023-09-29T02:36:13.000Z,44.4509,-67.99332,-42,0.36,0,0.76,1.19,1.43,12,14,0,3,0,3.706,0,0,33,
2023-09-29T03:36:31.000Z,44.44985,-67.99265,-11,0.04,0,0.95,1.04,1.41,12,15,0,3,0,3.704,0,0,34,
2023-09-29T04:36:53.000Z,44.46291,-68.0228,-22,0.08,0,1.15,1.4,1.78,10,19,0,3,263,3.703,0,0,28,
2023-09-29T05:37:12.000Z,44.46232,-68.02307,-112,0.18,0,0.91,1.42,1.68,10,16,0,3,127,3.701,0,0,29,
2023-09-29T06:37:14.000Z,0,0,0,0,0,0,0,0,0,0,3,0,33,3.699,0,0,31,
2023-09-29T07:37:16.000Z,0,0,0,0,0,0,0,0,0,0,3,0,220,3.699,0,0,33,
2023-09-29T08:37:18.000Z,0,0,0,0,0,0,0,0,0,0,3,0,593,3.699,0,0,30,
2023-09-29T09:37:20.000Z,0,0,0,0,0,0,0,0,0,0,3,0,267,3.699,0,0,33,
2023-09-29T10:37:22.000Z,0,0,0,0,0,0,0,0,0,0,3,0,293,3.699,0.111,0,31,
2023-09-29T11:37:24.000Z,0,0,0,0,0,0,0,0,0,0,3,0,610,3.699,1.265,2,31,
2023-09-29T12:37:27.000Z,0,0,0,0,0,0,0,0,0,0,3,0,29,3.701,1.378,8,34,
2023-09-29T13:37:29.000Z,0,0,0,0,0,0,0,0,0,0,3,0,106,3.701,1.677,33,33,
2023-09-29T14:37:31.000Z,0,0,0,0,0,0,0,0,0,0,3,0,196,3.703,1.567,34,35,
2023-09-29T15:37:33.000Z,0,0,0,0,0,0,0,0,0,0,3,0,522,3.708,1.368,148,37,
2023-09-29T16:37:38.000Z,0,0,0,0,0,0,0,0,0,0,3,0,23,3.698,1.469,14,36,
2023-09-29T17:37:40.000Z,0,0,0,0,0,0,0,0,0,0,3,0,261,3.703,0.919,56,31,
2023-09-29T18:37:43.000Z,0,0,0,0,0,0,0,0,0,0,3,0,697,3.704,1.306,92,29,
2023-09-29T19:37:45.000Z,0,0,0,0,0,0,0,0,0,0,3,0,298,3.706,1.141,86,33,
2023-09-29T20:37:47.000Z,0,0,0,0,0,0,0,0,0,0,3,0,494,3.709,0.609,26,33,
2023-09-29T21:37:49.000Z,0,0,0,0,0,0,0,0,0,0,3,0,797,3.708,0.333,11,32,
2023-09-29T22:37:51.000Z,0,0,0,0,0,0,0,0,0,0,3,0,975,3.707,0.001,1,29,
2023-09-29T23:37:53.000Z,0,0,0,0,0,0,0,0,0,0,3,0,28,3.708,0,0,32,
2023-09-30T00:37:55.000Z,0,0,0,0,0,0,0,0,0,0,3,0,136,3.707,0,0,34,
2023-09-30T01:37:58.000Z,0,0,0,0,0,0,0,0,0,0,3,0,0,3.707,0,0,34,
2023-09-30T02:38:00.000Z,0,0,0,0,0,0,0,0,0,0,3,0,0,3.707,0,0,34,
2023-09-30T03:38:02.000Z,0,0,0,0,0,0,0,0,0,0,3,0,17,3.706,0,0,33,
2023-09-30T04:38:04.000Z,0,0,0,0,0,0,0,0,0,0,3,0,27,3.706,0,0,33,
2023-09-30T05:38:06.000Z,0,0,0,0,0,0,0,0,0,0,3,0,536,3.703,0,0,26,
2023-09-30T06:38:08.000Z,0,0,0,0,0,0,0,0,0,0,3,0,21,3.706,0,0,30,
2023-09-30T07:38:10.000Z,0,0,0,0,0,0,0,0,0,0,3,0,121,3.706,0,0,29,
2023-09-30T08:38:12.000Z,0,0,0,0,0,0,0,0,0,0,3,0,378,3.706,0,0,32,
2023-09-30T09:38:15.000Z,0,0,0,0,0,0,0,0,0,0,3,0,88,3.703,0,0,32,
2023-09-30T10:38:17.000Z,0,0,0,0,0,0,0,0,0,0,3,0,480,3.706,0.07,0,32,
2023-09-30T11:38:19.000Z,0,0,0,0,0,0,0,0,0,0,3,0,266,3.703,0.505,1,31,
2023-09-30T12:38:21.000Z,0,0,0,0,0,0,0,0,0,0,3,0,296,3.706,1.392,11,31,
2023-09-30T13:38:23.000Z,0,0,0,0,0,0,0,0,0,0,3,0,27,3.707,1.043,56,34,
2023-09-30T14:38:25.000Z,0,0,0,0,0,0,0,0,0,0,3,0,507,3.713,1.821,145,32,
2023-09-30T15:38:27.000Z,0,0,0,0,0,0,0,0,0,0,3,0,917,3.717,2.209,157,32,
2023-09-30T16:38:35.000Z,0,0,0,0,0,0,0,0,0,0,3,0,324,3.708,1.569,178,34,
2023-09-30T17:38:37.000Z,0,0,0,0,0,0,0,0,0,0,3,0,14,3.71,1.315,27,36,
2023-09-30T18:38:39.000Z,0,0,0,0,0,0,0,0,0,0,3,0,1353,3.709,1.494,54,31,
2023-09-30T19:38:42.000Z,0,0,0,0,0,0,0,0,0,0,3,0,49,3.712,1.092,9,33,
2023-09-30T20:38:44.000Z,0,0,0,0,0,0,0,0,0,0,3,0,540,3.713,0.775,68,34,
2023-09-30T21:38:46.000Z,0,0,0,0,0,0,0,0,0,0,3,0,1158,3.714,0.346,11,28,
2023-09-30T22:38:48.000Z,0,0,0,0,0,0,0,0,0,0,3,0,701,3.712,0,5,28,
2023-09-30T23:38:50.000Z,0,0,0,0,0,0,0,0,0,0,3,0,27,3.714,0,0,32,
2023-10-01T00:00:57.000Z,44.45612,-67.99168,-58,0.11,0,1.24,1.6,1.93,12,34,0,3,116,3.713,0,0,31,
2023-10-01T01:00:35.000Z,0,0,0,0,0,0,0,0,0,0,3,0,15,3.706,0,0,32,
2023-10-01T02:00:38.000Z,0,0,0,0,0,0,0,0,0,0,3,0,542,3.704,0,0,31,
2023-10-01T03:00:40.000Z,0,0,0,0,0,0,0,0,0,0,3,0,154,3.704,0,0,31,
2023-10-01T04:00:42.000Z,0,0,0,0,0,0,0,0,0,0,3,0,123,3.704,0,0,32,
2023-10-01T05:00:44.000Z,0,0,0,0,0,0,0,0,0,0,3,0,0,3.703,0,0,32,
2023-10-01T06:00:46.000Z,0,0,0,0,0,0,0,0,0,0,3,0,209,3.704,0,0,30,
2023-10-01T07:00:48.000Z,0,0,0,0,0,0,0,0,0,0,3,0,34,3.704,0,0,30,
2023-10-01T08:00:50.000Z,0,0,0,0,0,0,0,0,0,0,3,0,143,3.703,0.002,0,32,
2023-10-01T09:00:52.000Z,0,0,0,0,0,0,0,0,0,0,3,0,515,3.703,0,0,33,
2023-10-01T10:00:55.000Z,0,0,0,0,0,0,0,0,0,0,3,0,8,3.704,0.002,0,32,
2023-10-01T11:00:57.000Z,0,0,0,0,0,0,0,0,0,0,3,0,206,3.704,0.266,0,33,
2023-10-01T12:00:59.000Z,0,0,0,0,0,0,0,0,0,0,3,0,653,3.702,1.917,27,25,
2023-10-01T13:01:01.000Z,0,0,0,0,0,0,0,0,0,0,3,0,67,3.706,1.463,57,33,
2023-10-01T14:01:03.000Z,0,0,0,0,0,0,0,0,0,0,3,0,346,3.708,0.888,102,35,
2023-10-01T15:01:05.000Z,0,0,0,0,0,0,0,0,0,0,3,0,205,3.708,1.153,31,38,
2023-10-01T16:01:44.000Z,0,0,0,0,0,0,0,0,0,0,3,0,491,3.708,2.249,106,38,
2023-10-01T17:01:46.000Z,0,0,0,0,0,0,0,0,0,0,3,0,209,3.715,1.441,199,40,
2023-10-01T18:01:48.000Z,0,0,0,0,0,0,0,0,0,0,3,0,33,3.717,1.387,9,41,
2023-10-01T19:01:50.000Z,0,0,0,0,0,0,0,0,0,0,3,0,31,3.715,1.307,23,35,
2023-10-01T20:01:52.000Z,0,0,0,0,0,0,0,0,0,0,3,0,377,3.719,1.234,40,34,
2023-10-01T21:01:54.000Z,0,0,0,0,0,0,0,0,0,0,3,0,410,3.72,1.153,39,36,
2023-10-01T22:01:56.000Z,0,0,0,0,0,0,0,0,0,0,3,0,727,3.718,0.07,29,33,
2023-10-01T23:01:59.000Z,0,0,0,0,0,0,0,0,0,0,3,0,192,3.717,0,0,32,
